3.673142362570656960e+00,9.131826721339693975e+00,7.586116270658468608e+00,1.268791704258317132e+01,4.501027431958338987e+00,0.000000000000000000e+00
2.728542216375979379e+00,8.609335246616726778e+00,6.890035357323452736e+00,1.250800526466648854e+01,4.038525445143477555e+00,0.000000000000000000e+00
3.864778192575659244e+00,9.074143056094836624e+00,7.643248284659201808e+00,1.270809036489779054e+01,5.173554897810832998e+00,0.000000000000000000e+00
4.266809505650918766e+00,9.440136799286729996e+00,8.142870691573305564e+00,1.283159758153144736e+01,5.225252535950143162e+00,0.000000000000000000e+00
6.783568891503441556e+00,1.041385579546192020e+01,7.294091959330292418e+00,1.313533676666229866e+01,7.409673370978238971e+00,0.000000000000000000e+00
3.690804701912330454e+00,8.832179845380853322e+00,7.243482293415275386e+00,1.256394314379962651e+01,4.881241048227731305e+00,0.000000000000000000e+00
3.435583895178047964e+00,8.928157455929326858e+00,7.690192875198913036e+00,1.274120308902435283e+01,4.282743698926762654e+00,0.000000000000000000e+00
4.439995217620746892e+00,9.756093645010745163e+00,9.007464053475770172e+00,1.295992052024948649e+01,5.186114843715905920e+00,0.000000000000000000e+00
5.668921016473481345e+00,9.796413455724817254e+00,9.277477791038657884e+00,1.285271070087784651e+01,5.884933133177124631e+00,0.000000000000000000e+00
3.563653105317480474e+00,8.923799783281316067e+00,7.472366610313805779e+00,1.273787342637324471e+01,4.341668091527110640e+00,0.000000000000000000e+00
3.528840900862729946e+00,8.686749821764202295e+00,7.167501240966704046e+00,1.257475476195971531e+01,4.374766839027761200e+00,0.000000000000000000e+00
4.942411219411542156e+00,9.526221014216792682e+00,8.469488918100429586e+00,1.267198568868146502e+01,5.847101345660561833e+00,0.000000000000000000e+00
4.682842928646889114e+00,9.438445275124749401e+00,8.536060770850545154e+00,1.271340893736870825e+01,5.161884227248036083e+00,0.000000000000000000e+00
4.602919332444176170e+00,9.601235566524549014e+00,8.533878786555009199e+00,1.269661109449323888e+01,5.508583720832566755e+00,0.000000000000000000e+00
3.987849016509704470e+00,8.991007686209069760e+00,7.600783399668517681e+00,1.259883573365973319e+01,4.282691700925746581e+00,0.000000000000000000e+00
3.182501532812366030e+00,8.700329866495897235e+00,6.574484250960464848e+00,1.245720317106448860e+01,4.650611116582955340e+00,0.000000000000000000e+00
3.710179924891038983e+00,9.090428828811988993e+00,7.595959942119349328e+00,1.260959722946950023e+01,4.818346170084669922e+00,0.000000000000000000e+00
5.617971803077404402e+00,9.112660239999799572e+00,6.717364896189190304e+00,1.290359742082317318e+01,5.216727673455800129e+00,0.000000000000000000e+00
4.099500290872135189e+00,9.105873150034138774e+00,7.669581369695896989e+00,1.261029431163207803e+01,5.179430854103457271e+00,0.000000000000000000e+00
2.924532166765986929e+00,8.555414832013767068e+00,6.923676498357803410e+00,1.251305830859059220e+01,4.212349927077654321e+00,0.000000000000000000e+00
4.047952321054306246e+00,9.283321787610782749e+00,8.185600202950833904e+00,1.261400432785766945e+01,4.767227139346497111e+00,0.000000000000000000e+00
3.419697984064670848e+00,8.845373379540070857e+00,7.134001880202974988e+00,1.281199976881986302e+01,4.431946969537048808e+00,0.000000000000000000e+00
3.685944498869401453e+00,8.991588869074178092e+00,7.615635982727310349e+00,1.263996710231783460e+01,4.568003074700409449e+00,0.000000000000000000e+00
3.979910718518465007e+00,9.127471863217326842e+00,7.801915810560148046e+00,1.264441648945493135e+01,5.052248983376640190e+00,0.000000000000000000e+00
1.308215683725098266e+01,1.067045327768264684e+01,1.095901682381463260e+01,1.335987193199638767e+01,1.303878811967547335e+01,0.000000000000000000e+00
4.644987468319317081e+00,9.315831129975387981e+00,8.281739660571975747e+00,1.281177219371464027e+01,5.077682013737602418e+00,0.000000000000000000e+00
3.647354476279576208e+00,9.020175620535539451e+00,7.776331768405925438e+00,1.265925915779985722e+01,4.532519480997969197e+00,0.000000000000000000e+00
3.480533783474975440e+00,9.050024227400188082e+00,7.673246118466273025e+00,1.269105116266202415e+01,4.504052202137953209e+00,0.000000000000000000e+00
4.152902771557855033e+00,9.170355828596866488e+00,7.825825418532664557e+00,1.269378883833206650e+01,5.017984247089022354e+00,0.000000000000000000e+00
7.985903691214946143e+00,9.239197759135867827e+00,5.994101811357496423e+00,1.285470973535949568e+01,7.770616414009259287e+00,0.000000000000000000e+00
3.546621548830432680e+00,9.006443064242857233e+00,7.606816141601469461e+00,1.256672808066320890e+01,4.564120078202994257e+00,0.000000000000000000e+00
3.946764865142518897e+00,8.953077950370088800e+00,7.616619624605379002e+00,1.253516166909700758e+01,4.804860262061295018e+00,0.000000000000000000e+00
2.380259086273802449e+00,8.427197194705604133e+00,6.606896942628970315e+00,1.239235063916293100e+01,3.233168913598162497e+00,0.000000000000000000e+00
5.884176702104536361e+00,9.222305535343956251e+00,6.055244414449368229e+00,1.297681651103451017e+01,6.267396654815761359e+00,0.000000000000000000e+00
7.477904701397497078e+00,9.593461575078588766e+00,8.569723632754179476e+00,1.323622752275106507e+01,7.662568036959737761e+00,0.000000000000000000e+00
3.596547035311802087e+00,8.927137919114075615e+00,7.448203312168200974e+00,1.261682652747711231e+01,4.776708521160082377e+00,0.000000000000000000e+00
3.308972912616156226e+00,8.897663412919373016e+00,7.502681811287430058e+00,1.269728319976653985e+01,4.542731993334503393e+00,0.000000000000000000e+00
3.127660612853732314e+00,8.869299182671104731e+00,7.239664984805633807e+00,1.261622601084295781e+01,4.046432896765677967e+00,0.000000000000000000e+00
7.007000063701942061e+00,9.425078585244907714e+00,7.405998828452725391e+00,1.307903396329042600e+01,6.668454717633383488e+00,0.000000000000000000e+00
4.480190114184681605e+00,9.031777139558007761e+00,7.832615358411806561e+00,1.271808517168403974e+01,4.987667428274498604e+00,0.000000000000000000e+00
8.487692243456683272e+00,1.005992388976431862e+01,9.008704148947421331e+00,1.324336435321188610e+01,9.284553283545138314e+00,0.000000000000000000e+00
2.778819416094690631e+00,8.496995439154522600e+00,6.613332222294147300e+00,1.252308420644558851e+01,3.644615992283174233e+00,0.000000000000000000e+00
3.559157894136068201e+00,8.789874795564092125e+00,6.895344395223776068e+00,1.257644900389340314e+01,4.498236833499608345e+00,0.000000000000000000e+00
3.725703590937742948e+00,8.773013752185143233e+00,7.520356048572327978e+00,1.255653244890448050e+01,4.498568853513035926e+00,0.000000000000000000e+00
4.332999602997676725e+00,9.390293488591829885e+00,8.340423795562012188e+00,1.292247902863704923e+01,5.159987831982886242e+00,0.000000000000000000e+00
4.019678409473462999e+00,9.348280173409927229e+00,8.117750468357202820e+00,1.291832274385491353e+01,4.904413869753932786e+00,0.000000000000000000e+00
6.033330407139072982e+00,9.454044182519307782e+00,7.266506102788292232e+00,1.303596071326749239e+01,5.723504000674283887e+00,0.000000000000000000e+00
3.976976291289434862e+00,8.771950833839643025e+00,7.413622666175492704e+00,1.258837809479163106e+01,5.011903924009336819e+00,0.000000000000000000e+00
3.036583851959798075e+00,8.706658628326986005e+00,6.909817363979410487e+00,1.240564484589099514e+01,4.471756543088785563e+00,0.000000000000000000e+00
3.237743278622414955e+00,8.783990374087878195e+00,7.302411897799696128e+00,1.262319013958455294e+01,3.875872246752388506e+00,0.000000000000000000e+00
4.349439472493904724e+00,8.763402345707975272e+00,6.103442979826462889e+00,1.282505120714058400e+01,4.661425979222297400e+00,0.000000000000000000e+00
4.146857872344924978e+00,9.406013149517169936e+00,8.402479864630469919e+00,1.284608643170394693e+01,5.060755764626272857e+00,0.000000000000000000e+00
5.461183706628012224e+00,9.734502763465631148e+00,9.035164758225718629e+00,1.291062537804322119e+01,5.918760749972126867e+00,0.000000000000000000e+00
8.323195845121002634e+00,9.861386757981449591e+00,7.248460295532261455e+00,1.314610701704469520e+01,8.133738560279022423e+00,0.000000000000000000e+00
5.339237823026351748e+00,8.239146319935338525e+00,5.587852949629338539e+00,1.244928403606642320e+01,4.338589277003255695e+00,0.000000000000000000e+00
3.138339494058302481e+00,8.600780983662287937e+00,6.943589995047718233e+00,1.256798445779417506e+01,4.293326715253298786e+00,0.000000000000000000e+00
9.098484363663155605e+00,9.316628482137117473e+00,7.590014559514792758e+00,1.246101328343999270e+01,9.906068926160221721e+00,0.000000000000000000e+00
3.048417946286276159e+00,8.563211716188002143e+00,7.020426122751670661e+00,1.246313253233273244e+01,3.582492304025009844e+00,0.000000000000000000e+00
2.985558455403362288e+00,8.809185523046750177e+00,7.030770716017740618e+00,1.264015213624869105e+01,4.215183354177468367e+00,0.000000000000000000e+00
4.347231787528420099e+00,8.962059094761297473e+00,7.559709047877247734e+00,1.273524445857417930e+01,5.205602283392113172e+00,0.000000000000000000e+00
3.707048489289344495e+00,5.511929844397729816e+00,3.190621903795782366e+00,1.128337669589991954e+01,4.330448678469559276e+00,0.000000000000000000e+00
5.130388729537823878e+00,9.131984497565721171e+00,6.840428669009914309e+00,1.294337034762059346e+01,4.963975980724854686e+00,0.000000000000000000e+00
3.844120884300456620e+00,8.908599787584773111e+00,7.408585164729746708e+00,1.272143942562004071e+01,4.190783739023864918e+00,0.000000000000000000e+00
4.766625420496017895e+00,9.461477228940696094e+00,8.588848476897814166e+00,1.273277719117096396e+01,5.327972539474344238e+00,0.000000000000000000e+00
6.308780372598121744e+00,9.862960988423417064e+00,9.158887945495855831e+00,1.310460070013174771e+01,6.508950439200048343e+00,0.000000000000000000e+00
1.204410415878612284e+01,1.036836430159880784e+01,8.688891129279626924e+00,1.346477465030163145e+01,1.031526360058040659e+01,0.000000000000000000e+00
2.525540505535363245e+00,8.687925484510792273e+00,6.975099085953599065e+00,1.268047080035618457e+01,3.350872178472516172e+00,0.000000000000000000e+00
2.380738781125461667e+00,8.376202720825526526e+00,6.572781046196107368e+00,1.256231729770016159e+01,3.482561813388798999e+00,0.000000000000000000e+00
9.937580540426385056e+00,1.072265384193888060e+01,1.052999643898921533e+01,1.290947978849520439e+01,8.998976056615692443e+00,0.000000000000000000e+00
2.698993333408358897e+00,8.448800914922012240e+00,6.424488138597275189e+00,1.246528684314378665e+01,3.677818195698563386e+00,0.000000000000000000e+00
3.714095070492879014e+00,8.913145374361192808e+00,7.440448395900340017e+00,1.259856427574298721e+01,4.775185475776601685e+00,0.000000000000000000e+00
6.751799721878114724e+00,8.043035293517666773e+00,6.729626352218692098e+00,1.191609300343057498e+01,5.859534360657413288e+00,0.000000000000000000e+00
5.902711645942328111e+00,1.000223821008926528e+01,9.210296291116112144e+00,1.280944607475666430e+01,5.983270610712208892e+00,0.000000000000000000e+00
4.680852712674262506e+00,9.323227895693607437e+00,8.081642549170361178e+00,1.262636516392217167e+01,5.248851694322554273e+00,0.000000000000000000e+00
3.662095835611361316e+00,8.841808925812571829e+00,7.452379993878638587e+00,1.242998728973350531e+01,4.864165071255564854e+00,0.000000000000000000e+00
8.476949476737267730e+00,1.036204658601452522e+01,9.221767972565555027e+00,1.344871823931510235e+01,9.155445415252048136e+00,0.000000000000000000e+00
5.915538509508748710e+00,9.267464506767611354e+00,7.457924776039825510e+00,1.309981188933664953e+01,6.712406527973390880e+00,0.000000000000000000e+00
5.025037724464357147e+00,9.551359942095764666e+00,8.625317879581292146e+00,1.280185770394099443e+01,5.714270454746254835e+00,0.000000000000000000e+00
6.017463552170631225e+00,6.820841518255266855e+00,3.318199948429549018e+00,1.166209560582929328e+01,7.152193889609741895e+00,0.000000000000000000e+00
3.442556431774450143e+00,8.826159916744666489e+00,7.439553631005781043e+00,1.259738853170224004e+01,4.496350570565266658e+00,0.000000000000000000e+00
5.725044476829506124e+00,9.338872541813797667e+00,6.805719743529110133e+00,1.296286966326226597e+01,5.998133517143728888e+00,0.000000000000000000e+00
7.924462499114907743e+00,8.776668934229897800e+00,6.803420070445593382e+00,1.154473377142986301e+01,8.817929483244924427e+00,0.000000000000000000e+00
7.122919424873741967e+00,9.793385593112642340e+00,7.754109967912884649e+00,1.350498233209592769e+01,7.994765445519498748e+00,0.000000000000000000e+00
3.530912369966929809e+00,8.931580141038242715e+00,7.521154127915695042e+00,1.269519929708838468e+01,4.291385185498366006e+00,0.000000000000000000e+00
2.737267308491752260e+00,8.677883529301931631e+00,6.988136636740035712e+00,1.250737713069526436e+01,3.805183730874882819e+00,0.000000000000000000e+00
3.653098865023196584e+00,9.002314131266754060e+00,7.638943253816550261e+00,1.267931724667574578e+01,4.780397050727979824e+00,0.000000000000000000e+00
5.418719408686101247e+00,9.930880627934328686e+00,9.000468851926376246e+00,1.299402652660173452e+01,6.565395659302695641e+00,0.000000000000000000e+00
3.717217502113616234e+00,9.148216000566314676e+00,7.753631996130768478e+00,1.264028530158690344e+01,4.911837216156765606e+00,0.000000000000000000e+00
4.032415055572476703e+00,9.039741293997398230e+00,7.811339615097669942e+00,1.261233346783559206e+01,4.560022502782089759e+00,0.000000000000000000e+00
1.690825649107458029e+00,7.924289775845062778e+00,5.693692064897457605e+00,1.244178144138362718e+01,2.701945343345916406e+00,0.000000000000000000e+00
7.740097944742086788e+00,9.380057325702130910e+00,8.036962226805687948e+00,1.311009052652692120e+01,8.028584817876319946e+00,0.000000000000000000e+00
5.006716348423204899e+00,9.022750206230522707e+00,7.011766229383487037e+00,1.281756766743287734e+01,4.482827454370248432e+00,0.000000000000000000e+00
3.395146440878179739e+00,8.686125244910963161e+00,7.025594657592036718e+00,1.266375146895644832e+01,4.175941028652035314e+00,0.000000000000000000e+00
3.990572414776844656e+00,9.424435084126841389e+00,8.425489254459588295e+00,1.273245614472643084e+01,4.944782709227277806e+00,0.000000000000000000e+00
4.102434651797644882e+00,8.975953443762559658e+00,7.642128918993907227e+00,1.265443440840597944e+01,4.641186043911837089e+00,0.000000000000000000e+00
3.517696761441553743e+00,8.786021808622066942e+00,7.005617977748637593e+00,1.265667975202030959e+01,4.052578303666441784e+00,0.000000000000000000e+00
6.625768217006751115e+00,9.551317405736858390e+00,7.410401698319372343e+00,1.330008427033088125e+01,6.386511734828578035e+00,0.000000000000000000e+00
3.862871348911631308e+00,9.431544762926476366e+00,8.429169310427443662e+00,1.291505162173004706e+01,4.429954509682606734e+00,0.000000000000000000e+00
6.219780837065668422e+00,6.895771391188644017e+00,3.381291633802143259e+00,1.162294091725177303e+01,7.093069371764197939e+00,0.000000000000000000e+00
5.900461808319678703e+00,9.211783511474200381e+00,7.515910584816764661e+00,1.295863712926220579e+01,6.586606303644094496e+00,0.000000000000000000e+00
7.500157148727297773e+00,8.226925438217161712e+00,4.561963579239953326e+00,1.228529228741884083e+01,7.798471974453436317e+00,0.000000000000000000e+00
3.025602867641375759e+00,8.807501987199319871e+00,7.276903718288323830e+00,1.269627531060120518e+01,4.162061459595727264e+00,0.000000000000000000e+00
3.821006506302093708e+00,8.978442343035483830e+00,7.649038812905205376e+00,1.256619919950765052e+01,4.722520689368693070e+00,0.000000000000000000e+00
2.519844221828300590e+00,8.152113485967035444e+00,6.017709454896428056e+00,1.228304800382445983e+01,3.636595018423861347e+00,0.000000000000000000e+00
3.950556820107213429e+00,9.042236632998388757e+00,7.591077907067266928e+00,1.263691253311509222e+01,4.894422002294958496e+00,0.000000000000000000e+00
7.579016441499893730e+00,8.215791611334724465e+00,5.335578812785388259e+00,1.225895994948457002e+01,7.653190302293298330e+00,0.000000000000000000e+00
2.901609157334533062e+00,8.738834454848166899e+00,7.078680947722341799e+00,1.271626920188277410e+01,4.265316959798886032e+00,0.000000000000000000e+00
3.411746039532450592e+00,8.853059281509148448e+00,7.047580888807687849e+00,1.266669623965188585e+01,3.894709457125905328e+00,0.000000000000000000e+00
3.107010192625182299e+00,8.708102087592276774e+00,6.952018565361322011e+00,1.262466066802931763e+01,4.271465279572435492e+00,0.000000000000000000e+00
2.794406296491912745e+00,8.404938271220595780e+00,6.448835253137450430e+00,1.242416964866539431e+01,4.449320035327989586e+00,0.000000000000000000e+00
1.372173205058813394e+01,1.225457019685332760e+01,1.131875075396033381e+01,1.320668048171510378e+01,1.543094827358142851e+01,0.000000000000000000e+00
8.217921223870733982e+00,9.037650573196808423e+00,6.306920606872280288e+00,1.258267776712863473e+01,9.438201951247572552e+00,0.000000000000000000e+00
1.437255088011213822e+01,1.187390453076323382e+01,1.123791071171952893e+01,1.347202920353447197e+01,1.497487571215453706e+01,0.000000000000000000e+00
8.333135716970117457e+00,1.018907647649839987e+01,9.454197802173364806e+00,1.350076642754884126e+01,8.559488597140898491e+00,0.000000000000000000e+00
3.815718256488247029e+00,9.020783755150292293e+00,7.854358295536957968e+00,1.257442176401380252e+01,4.731161487402964383e+00,0.000000000000000000e+00
5.275323500886122119e+00,9.862402933089121859e+00,9.121610076588986260e+00,1.280826085371999667e+01,5.959685011763883544e+00,0.000000000000000000e+00
3.943163462746670511e+00,8.547088200811916892e+00,7.181956017366941225e+00,1.243351734077728743e+01,4.787703458848628912e+00,0.000000000000000000e+00
8.735616948337501242e+00,9.904134485319161740e+00,7.156493284541904920e+00,1.312678844826242042e+01,9.934381073202196433e+00,0.000000000000000000e+00
1.096870361273546557e+01,9.015944472840534019e+00,8.900451628344654864e+00,1.238533424894073320e+01,1.094798696512280856e+01,0.000000000000000000e+00
4.339842663660613553e+00,9.183955700206764661e+00,7.699557290048226754e+00,1.263860882351035642e+01,5.197197235142189342e+00,0.000000000000000000e+00
3.008736045894680800e+00,8.347678138634565315e+00,6.315514973782131669e+00,1.241615970062599494e+01,3.761721647994779261e+00,0.000000000000000000e+00
3.771257126158453321e+00,9.093446252205934499e+00,7.356563975969335090e+00,1.274048153471677303e+01,5.105147140058756250e+00,0.000000000000000000e+00
7.735055657320300426e+00,1.037652704059447117e+01,8.594910077059550346e+00,1.342283449566885700e+01,8.317993049852342224e+00,0.000000000000000000e+00
2.788525335820906115e+00,8.338920577041387006e+00,5.414890125865056802e+00,1.275715885608200217e+01,2.836139021406054006e+00,0.000000000000000000e+00
5.167996819167384182e+00,5.848615911093055786e+00,4.742694571468335951e+00,1.144587226124748192e+01,5.458271346431843973e+00,0.000000000000000000e+00
3.799652492231099021e+00,9.142330819626842242e+00,8.004535758106110066e+00,1.264103529192938602e+01,4.915524771879476340e+00,0.000000000000000000e+00
8.117022642527764731e+00,9.779085001257593390e+00,6.588927297500680957e+00,1.299009169449382917e+01,8.077188148042269589e+00,0.000000000000000000e+00
2.905872592548147448e+00,8.392011783339041742e+00,6.226803457847634782e+00,1.242958874496109267e+01,4.166217964779412419e+00,0.000000000000000000e+00
3.910006538966501299e+00,8.950899237552308207e+00,7.635500577442585701e+00,1.261004820944036275e+01,4.636774555065328762e+00,0.000000000000000000e+00
4.540975228724055235e+00,9.174682744161335890e+00,7.931433254798499810e+00,1.283341839202826762e+01,5.136689462440399367e+00,0.000000000000000000e+00
3.664113811652746300e+00,8.955766993840098777e+00,7.777979815343900150e+00,1.258611496070922442e+01,4.612020290479924789e+00,0.000000000000000000e+00
6.389727281044994989e+00,9.983057284483768612e+00,8.126549858236616686e+00,1.333917463640542955e+01,6.433799680916734154e+00,0.000000000000000000e+00
3.712463855921598999e+00,9.011573972794989729e+00,7.648785169330300171e+00,1.268027549894734030e+01,4.263074737504485512e+00,0.000000000000000000e+00
1.418370700757995628e+01,1.223946560055730082e+01,1.176106319087054430e+01,1.398303975730132720e+01,1.397257894816310220e+01,0.000000000000000000e+00
2.425662570411501129e+00,8.507220480901843018e+00,6.783648146179683813e+00,1.259210844369337146e+01,3.488349997531623892e+00,0.000000000000000000e+00
6.713654321609532794e+00,9.194486072476827587e+00,7.735057314945949614e+00,1.310511601810397053e+01,6.165448444302684017e+00,0.000000000000000000e+00
3.184433209118258112e+00,8.502113788535000438e+00,6.721517502115847975e+00,1.247664136545842872e+01,4.472912234030588685e+00,0.000000000000000000e+00
3.174558512569376489e+00,8.798034991503275393e+00,7.090301573688284620e+00,1.270227026010317850e+01,4.060374811757039737e+00,0.000000000000000000e+00
9.356492959408717169e+00,7.171169781696071333e+00,5.745618441805917520e+00,1.171667285731309072e+01,9.899043106523963687e+00,0.000000000000000000e+00
9.767143030324699993e+00,9.556858511426709057e+00,8.017454180312972412e+00,1.260997660534054177e+01,1.020414040715103710e+01,0.000000000000000000e+00
3.960182389366305511e+00,8.903227246645181836e+00,7.478728882189477289e+00,1.255688328585020308e+01,4.011063977290274529e+00,0.000000000000000000e+00
9.434385908269742771e+00,8.348802171028221863e+00,8.099406368227960229e+00,1.192835680625395156e+01,9.152227665346476471e+00,0.000000000000000000e+00
8.117474983426227197e+00,9.559760551812127360e+00,7.569156660790869573e+00,1.266340202531944925e+01,7.486426352954500985e+00,0.000000000000000000e+00
4.637886898479628428e+00,9.500855716926649208e+00,8.574268685690624281e+00,1.268401084406781365e+01,5.487786836061042450e+00,0.000000000000000000e+00
3.113224454835787025e+00,8.655942887704270561e+00,7.154261660969848613e+00,1.249795439130497954e+01,4.024382889289022103e+00,0.000000000000000000e+00
4.110019763468471865e+00,9.382251237089933582e+00,8.136577006678352930e+00,1.269484159846842708e+01,5.183112896618997212e+00,0.000000000000000000e+00
5.049387686900958627e+00,9.913418286887926811e+00,9.231895844085979519e+00,1.273860911810486662e+01,5.652463417684183256e+00,0.000000000000000000e+00
2.994259342399521184e+00,8.907430402710950545e+00,7.315483433819058412e+00,1.262849195601405761e+01,3.858327617656496233e+00,0.000000000000000000e+00
4.535727739326222085e+00,9.280853506427430233e+00,8.035331308454724208e+00,1.270448751979471247e+01,5.354139497542922399e+00,0.000000000000000000e+00
